YGD_ID	gene_name	NCBI_ID	chr	start	end	strand	gene_type	interpro_ID	interpro_description	GO_slim_ID	GO_slim_description	gene_description	human_gene_ID	human_gene_name	yeast_gene_similarity
YER146W		856889	V	462585	462866	+	protein_coding	IPR001163;IPR010920;IPR033871	LSM domain, eukaryotic/archaea-type;LSM domain superfamily;Sm-like protein LSm5	GO:0005730;GO:0003723;GO:0006397;GO:0008380;GO:0006401;GO:0006364;GO:0008033;GO:0042221	nucleolus;RNA binding;mRNA processing;RNA splicing;RNA catabolic process;rRNA processing;tRNA processing;response to chemical	Lsm (Like Sm) protein; part of heteroheptameric complexes (Lsm2p-7p and either Lsm1p or 8p): cytoplasmic Lsm1p complex involved in mRNA decay; nuclear Lsm8p complex part of U6 snRNP and possibly involved in processing tRNA, snoRNA, and rRNA [Source:SGD;Acc:S000000948]	ENSG00000106355	LSM5	41.7582
YER147C		856890	V	462968	464842	-	protein_coding	IPR019440	Chromatid cohesion factor MAU2	GO:0006281;GO:0006974;GO:0003677;GO:0007059	DNA repair;cellular response to DNA damage stimulus;DNA binding;chromosome segregation	Subunit of cohesin loading factor (Scc2p-Scc4p); complex is required for the loading of cohesin complexes onto chromosomes; involved in establishing sister chromatid cohesion during double-strand break repair via phosphorylated histone H2AX [Source:SGD;Acc:S000000949]			
YER147C-A			V	465203	465613	-	protein_coding					Dubious open reading frame; unlikely to encode a functional protein, based on available experimental and comparative sequence data; overlaps ORF SPT15/YER148W [Source:SGD;Acc:S000028759]			
YER148W	SPT15	856891	V	465303	466025	+	protein_coding	IPR000814;IPR012295;IPR030491;IPR033710	TATA-box binding protein;TBP domain superfamily;TATA-box binding protein, conserved site;TATA-box binding protein, eukaryotic	GO:0005634;GO:0003677;GO:0003682;GO:0008134;GO:0006360;GO:0032196;GO:0006352	nucleus;DNA binding;chromatin binding;transcription factor binding;transcription by RNA polymerase I;transposition;DNA-templated transcription, initiation	TATA-binding protein (TBP); general transcription factor that interacts with other factors to form the preinitiation complex at promoters; essential for viability, highly conserved; yeast gene can complement mutations in human homolog TBP [Source:SGD;Acc:S000000950]	ENSG00000182521	TBPL2	40
YER148W-A			V	466185	466763	+	protein_coding					Dubious open reading frame; unlikely to encode a functional protein, based on available experimental and comparative sequence data; almost completely overlaps ORF PEA2/YER149C [Source:SGD;Acc:S000028760]			
YER149C	PEA2	856892	V	466208	467470	-	protein_coding			GO:0007124;GO:0007114;GO:0030427;GO:0005933;GO:0000910;GO:0033043	pseudohyphal growth;cell budding;site of polarized growth;cellular bud;cytokinesis;regulation of organelle organization	Coiled-coil 12S polarisome subunit; required for polarity establishment, apical bud growth, shmoo formation, filamentous differentiation; involved in Bni1p localization at sites of polarized growth, controlling polarized assembly of actin cables; role in apical growth affects diploid-specific bipolar bud site selection; retains Slt2p at bud tip to regulate ER inheritance; role in Ca2+ influx, cell fusion; S288C allele encoding Leu409 rather than Met linked with non-invasion [Source:SGD;Acc:S000000951]			
YER150W		856893	V	468370	468816	+	protein_coding	IPR038843	Cell wall protein Sed1/Spi1	GO:0005576;GO:0071554;GO:0005618;GO:0005198	extracellular region;cell wall organization or biogenesis;cell wall;structural molecule activity	GPI-anchored cell wall protein involved in weak acid resistance; basal expression requires Msn2p/Msn4p; expression is induced under conditions of stress and during the diauxic shift; SPI1 has a paralog, SED1, that arose from the whole genome duplication [Source:SGD;Acc:S000000952]			
YER151C	UBP3	856895	V	469686	472424	-	protein_coding	IPR001394;IPR018200;IPR028889;IPR038765	Peptidase C19, ubiquitin carboxyl-terminal hydrolase;Ubiquitin specific protease, conserved site;Ubiquitin specific protease domain;Papain-like cysteine peptidase superfamily	GO:0005737;GO:0070647;GO:0016787;GO:0003723;GO:0003729;GO:0051603;GO:0051049	cytoplasm;protein modification by small protein conjugation or removal;hydrolase activity;RNA binding;mRNA binding;proteolysis involved in cellular protein catabolic process;regulation of transport	Ubiquitin-specific protease involved in transport and osmotic response; negatively regulates Ras/PKA signaling; interacts with Bre5p to coregulate anterograde, retrograde transport between ER and Golgi; involved in transcription elongation in response to osmostress through phosphorylation at Ser695 by Hog1p; inhibitor of gene silencing; role in ribophagy; cleaves ubiquitin fusions but not polyubiquitin; protein abundance increases in response to DNA replication stress [Source:SGD;Acc:S000000953]			
YER152C		856896	V	472657	473988	-	protein_coding	IPR004839;IPR015421;IPR015422;IPR015424	Aminotransferase, class I/classII;Pyridoxal phosphate-dependent transferase, major domain;Pyridoxal phosphate-dependent transferase domain 1;Pyridoxal phosphate-dependent transferase	GO:0043167;GO:0016740	ion binding;transferase activity	Protein with 2-aminoadipate transaminase activity; shares amino acid similarity with the aminotransferases Aro8p and Aro9p; YER152C is not an essential gene [Source:SGD;Acc:S000000954]			
YER152W-A															
YER153C		856897	V	474041	474805	-	protein_coding	IPR008732	Protein Pet122	GO:0003723;GO:0006413;GO:0008135;GO:0006417	RNA binding;translational initiation;translation factor activity, RNA binding;regulation of translation	Mitochondrial translational activator specific for the COX3 mRNA; acts together with Pet54p and Pet494p; located in the mitochondrial inner membrane [Source:SGD;Acc:S000000955]			
YER154W	OXA1	856898	V	475020	476228	+	protein_coding	IPR001708	Membrane  insertase YidC/ALB3/OXA1/COX18	GO:0007005;GO:0006605;GO:0008565;GO:0022857	mitochondrion organization;protein targeting;protein transporter activity;transmembrane transporter activity	Mitochondrial inner membrane insertase; mediates the insertion of both mitochondrial- and nuclear-encoded proteins from the matrix into the inner membrane; also has a role in insertion of carrier proteins into the inner membrane; acts as a voltage-gated ion channel, activated by substrate peptides; interacts with mitochondrial ribosomes; conserved from bacteria to animals [Source:SGD;Acc:S000000956]			
YER155C	BEM2	856899	V	476345	482848	-	protein_coding	IPR000198;IPR000651;IPR001849;IPR001895;IPR008936;IPR011993;IPR023578;IPR036964	Rho GTPase-activating protein domain;Ras-like guanine nucleotide exchange factor, N-terminal;Pleckstrin homology domain;Ras guanine-nucleotide exchange factors catalytic domain;Rho GTPase activation protein;PH-like domain superfamily;Ras guanine nucleotide exchange factor domain superfamily;Ras guanine-nucleotide exchange factor catalytic domain superfamily	GO:0005886;GO:0016020;GO:0005737;GO:0030234;GO:0030427;GO:0005938;GO:0005085;GO:0007010	plasma membrane;membrane;cytoplasm;enzyme regulator activity;site of polarized growth;cell cortex;guanyl-nucleotide exchange factor activity;cytoskeleton organization	Rho GTPase activating protein (RhoGAP); involved in the control of cytoskeleton organization and cellular morphogenesis; required for bud emergence; potential GAP for Rho4p [Source:SGD;Acc:S000000957]			
YER156C													ENSG00000139637	C12orf10	39.6277
YER157W	COG3	856901	V	484788	487193	+	protein_coding	IPR007265	Conserved oligomeric Golgi complex, subunit 3	GO:0016020;GO:0048193;GO:0008565	membrane;Golgi vesicle transport;protein transporter activity	Essential component of the conserved oligomeric Golgi complex; a cytosolic tethering complex (Cog1p through Cog8p) that functions in protein trafficking to mediate fusion of transport vesicles to Golgi compartments [Source:SGD;Acc:S000000959]			
YER158C															
YER158W-A			V	491487	491702	+	protein_coding					Dubious open reading frame; unlikely to encode a functional protein, based on available experimental and comparative sequence data; identified by gene-trapping, microarray-based expression analysis, and genome-wide homology searching [Source:SGD;Acc:S000028624]			
YER159C	BUR6	856904	V	491530	491958	-	protein_coding	IPR003958;IPR009072	Transcription factor CBF/NF-Y/archaeal histone domain;Histone-fold	GO:0003682;GO:0003677;GO:0009408	chromatin binding;DNA binding;response to heat	Subunit of a heterodimeric NC2 transcription regulator complex; complex binds to TBP and can repress transcription by preventing preinitiation complex assembly or stimulate activated transcription; homologous to human NC2alpha; complex also includes Ncb2p; bur6 ncb2 double mutation is functionally complemented by coexpression of human DRAP1 and DR1, although the single bur6 mutation is not complemented by its ortholog DRAP1 [Source:SGD;Acc:S000000961]			
YER161C	SPT2	856908	V	499347	500348	-	protein_coding	IPR013256	Chromatin SPT2	GO:0005634;GO:0003677;GO:0006354;GO:0042393;GO:0006325;GO:0033043	nucleus;DNA binding;DNA-templated transcription, elongation;histone binding;chromatin organization;regulation of organelle organization	Protein involved in negative regulation of transcription; required for RNA polyadenylation; exhibits regulated interactions with both histones and SWI-SNF components; relocalizes to the cytosol in response to hypoxia; similar to mammalian HMG1 proteins [Source:SGD;Acc:S000000963]			
YER162C		856909	V	500630	502894	-	protein_coding	IPR004583;IPR018325;IPR018326;IPR018327;IPR018328;IPR036985;IPR038765	DNA repair protein Rad4;Rad4/PNGase transglutaminase-like fold;Rad4 beta-hairpin domain 1;Rad4 beta-hairpin domain 2;Rad4 beta-hairpin domain 3;Transglutaminase-like superfamily;Papain-like cysteine peptidase superfamily	GO:0005634;GO:0051603;GO:0003677;GO:0006281;GO:0006974	nucleus;proteolysis involved in cellular protein catabolic process;DNA binding;DNA repair;cellular response to DNA damage stimulus	Protein that recognizes and binds damaged DNA (with Rad23p) during NER; subunit of Nuclear Excision Repair Factor 2 (NEF2); also involved, with Rad23p, in turnover of ubiquitylated proteins; Rad4p-Rad23p heterodimer binds to promoters of DNA damage response genes to repress their transcription in the absence of DNA damage; NER stands for nucleotide excision repair [Source:SGD;Acc:S000000964]			
YER163C		856910	V	503084	503782	-	protein_coding	IPR006840;IPR013024	Glutathione-specific gamma-glutamylcyclotransferase;Gamma-glutamyl cyclotransferase-like	GO:0005737;GO:0005634;GO:0016829;GO:0051186	cytoplasm;nucleus;lyase activity;cofactor metabolic process	Gamma-glutamyl cyclotransferase; cleaves the gamma-glutamyl bond of glutathione to yield 5-oxoproline and a Cys-Gly dipeptide; similar to mammalian pro-apoptotic protein ChaC1; expression of mouse ChaC1 in yeast increases apoptosis; green fluorescent protein (GFP)-fusion protein localizes to the cytoplasm and nucleus; periodically expressed during the metabolic cycle [Source:SGD;Acc:S000000965]	ENSG00000143942;ENSG00000128965	CHAC2;CHAC1	38.587;28.3784
YER164W		856911	V	505392	509798	+	protein_coding	IPR000330;IPR000953;IPR001650;IPR009057;IPR014001;IPR016197;IPR023779;IPR023780;IPR025260;IPR027417;IPR037780;IPR038718;IPR041150	SNF2-related, N-terminal domain;Chromo/chromo shadow domain;Helicase, C-terminal;Homeobox-like domain superfamily;Helicase superfamily 1/2, ATP-binding domain;Chromo-like domain superfamily;Chromo domain, conserved site;Chromo domain;Domain of unknown function DUF4208;P-loop containing nucleoside triphosphate hydrolase;Chromo domain-containing protein 1;SNF2-like, N-terminal domain superfamily;Chromodomain helicase DNA-binding domain	GO:0043167;GO:0003677;GO:0042393;GO:0006354;GO:0016787;GO:0004386;GO:0016887;GO:0006325;GO:0006353;GO:0003682;GO:0033043;GO:0051052;GO:0016570;GO:0070647	ion binding;DNA binding;histone binding;DNA-templated transcription, elongation;hydrolase activity;helicase activity;ATPase activity;chromatin organization;DNA-templated transcription, termination;chromatin binding;regulation of organelle organization;regulation of DNA metabolic process;histone modification;protein modification by small protein conjugation or removal	Chromatin remodeler that regulates various aspects of transcription; acts in in conjunction with Isw1b to regulate chromatin structure and maintain chromatin integrity during transcription elongation by RNAP II by preventing trans-histone exchange over coding regions; contains a chromo domain, a helicase domain and a DNA-binding domain; component of both the SAGA and SLIK complexes [Source:SGD;Acc:S000000966]			
YER165C-A			V	512627	512983	-	protein_coding					Dubious open reading frame; unlikely to encode a functional protein, based on available experimental and comparative sequence data; overlaps the verified gene DNF1/YER166W [Source:SGD;Acc:S000028762]			
YER165W		856912	V	510373	512106	+	protein_coding	IPR000504;IPR002004;IPR003954;IPR006515;IPR012677;IPR035979;IPR036053	RNA recognition motif domain;Polyadenylate-binding protein/Hyperplastic disc protein;RNA recognition motif domain, eukaryote;Polyadenylate binding protein, human types 1, 2, 3, 4;Nucleotide-binding alpha-beta plait domain superfamily;RNA-binding domain superfamily;PABC (PABP) domain	GO:0005737;GO:0015931;GO:0005634;GO:0003723;GO:0006397;GO:0003682;GO:0006417;GO:0005840;GO:0030234;GO:0019899	cytoplasm;nucleobase-containing compound transport;nucleus;RNA binding;mRNA processing;chromatin binding;regulation of translation;ribosome;enzyme regulator activity;enzyme binding	Poly(A) binding protein; part of the 3'-end RNA-processing complex, mediates interactions between the 5' cap structure and the 3' mRNA poly(A) tail, involved in control of poly(A) tail length, interacts with translation factor eIF-4G; stimulates, but is not required for the deadenylation activity of the Pan2p-Pan3p poly(A)-ribonuclease complex [Source:SGD;Acc:S000000967]			
YER166W		856913	V	512744	517459	+	protein_coding	IPR001757;IPR006539;IPR008250;IPR018303;IPR023298;IPR023299;IPR026871;IPR032630;IPR032631;IPR036412	P-type ATPase;P-type ATPase, subfamily IV;P-type ATPase, A domain superfamily;P-type ATPase, phosphorylation site;P-type ATPase, transmembrane domain superfamily;P-type ATPase, cytoplasmic domain N;Phospholipid-transporting P-type ATPase;P-type ATPase, C-terminal;P-type ATPase, N-terminal;HAD-like superfamily	GO:0005886;GO:0016020;GO:0043167;GO:0006897;GO:0006869;GO:0006811;GO:0042221;GO:0022857;GO:0016787;GO:0016887;GO:0016050;GO:0030427	plasma membrane;membrane;ion binding;endocytosis;lipid transport;ion transport;response to chemical;transmembrane transporter activity;hydrolase activity;ATPase activity;vesicle organization;site of polarized growth	Aminophospholipid translocase (flippase); type 4 P-type ATPase; involved in phospholipid translocation, contributing to endocytosis, protein transport, and cellular polarization; localizes primarily to the plasma membrane; localizes to the shmoo tip where it has a redundant role in the cellular response to mating pheromone; DNF1 has a paralog, DNF2, that arose from the whole genome duplication [Source:SGD;Acc:S000000968]			
YER167W	BCK2	856914	V	518216	520771	+	protein_coding			GO:0051726	regulation of cell cycle	Serine/threonine-rich protein involved in PKC1 signaling pathway; protein kinase C (PKC1) signaling pathway controls cell integrity; overproduction suppresses pkc1 mutations [Source:SGD;Acc:S000000969]			
